Scale,Region_Name,Season_Name,Metrics,Sens_Slope,P_Value,Change_Point_Year,Change_Point_pvalue,lm_slope,Sens_Slope_pre,P_Value_pre,Sens_Slope_post,P_Value_post,Trend_Decadal,Trend_Decadal_lm,Trend_Decadal_pre,Trend_Decadal_post
NZ_12NM,None,None,Number_MHW_days,1.58235321969697,8.62272015474338e-5,1997,0.00453911349621097,2.058790494058783,-0.0648148148148148,0.892558465851561,2.71277777777778,0.0207698667681824,15.823532196969701,20.58790494058783,-0.6481481481481479,27.1277777777778
NZ_12NM,None,None,Nevents,0.114553429027113,1.32481793408515e-4,1997,0.00375274595017546,0.11256097560975592,-0.0104848484848485,0.964089361267912,0.133100961538462,0.0497214472902711,1.14553429027113,1.125609756097559,-0.104848484848485,1.3310096153846198
NZ_12NM,None,None,Mean_Intensity,5.00090795963498e-4,0.898021262132282,2014,0.547678833511883,8.233435536772925e-4,-0.00409897902979541,0.13284986695975,-0.00623573928747212,0.71052302291648906,0.005000907959634981,0.008233435536772925,-0.040989790297954104,-0.062357392874721196
NZ_12NM,None,None,Maximum_Intensity,0.00587681628373734,0.151835761826554,2012,0.0999299592124912,0.006083590728297435,-0.00608140427224843,0.307830430133696,0.0478414218211857,0.283130870662347,0.0587681628373734,0.060835907282974354,-0.0608140427224843,0.478414218211857
NZ_12NM,None,None,Cumulative_Intensity,2.14107290670299,3.47736174308326e-4,2012,0.00902572911038771,3.038457441300702,0.358437375199992,0.395424696746904,18.043656712823,0.0490979816092656,21.410729067029898,30.38457441300702,3.5843737519999204,180.43656712823002
Season_12NM,None,Spring,Number_MHW_days,0.130909090909091,0.0260579122316927,1996,0.0617445750420483,0.3394496560350211,-0.0733333333333334,0.0924595951108613,0.233333333333333,0.290057979035239,1.30909090909091,3.394496560350211,-0.7333333333333341,2.33333333333333
Season_12NM,None,Spring,Nevents,0.0127205882352941,0.0359644987041533,1996,0.0662861998080659,0.02576985616010001,-0.01,0.0924595951108613,0.0175,0.389883106831301,0.127205882352941,0.25769856160100013,-0.1,0.17500000000000002
Season_12NM,None,Spring,Mean_Intensity,0.00278305966594277,0.187983838138654,2016,0.45745981505295,0.0025882297026339827,-8.62698188928775e-4,0.842403512475705,0.0392646924239387,0.25965635637045,0.027830596659427703,0.025882297026339828,-0.00862698188928775,0.392646924239387
Season_12NM,None,Spring,Maximum_Intensity,0.0061208676337429,0.212521935405059,1997,0.38706219332008,0.008098233898203355,-0.0199140450557073,0.0791092150986985,0.00889636348531264,0.46906326827448,0.061208676337429,0.08098233898203355,-0.19914045055707302,0.0889636348531264
Season_12NM,None,Spring,Cumulative_Intensity,0.166911048543795,0.0245347936263211,1996,0.0617445750420483,0.4605471974920453,-0.0806386765424941,0.0600382909095791,0.279111215673659,0.20110491981248,1.66911048543795,4.605471974920453,-0.806386765424941,2.79111215673659
Season_12NM,None,Summer,Number_MHW_days,0.21625,0.0530881709554106,2011,0.0762286842354789,0.46754790823212483,-0.0615384615384617,0.617392769071009,1.98041666666667,0.275757847827509,2.1625,4.675479082321249,-0.615384615384617,19.8041666666667
Season_12NM,None,Summer,Nevents,0.0161324786324786,0.0502879279906111,2008,0.0966666356258652,0.02594534412955476,-0.0079365079365079309,0.707478727606978,0.0742424242424243,0.443421402864083,0.161324786324786,0.2594534412955476,-0.0793650793650793,0.7424242424242431
Season_12NM,None,Summer,Mean_Intensity,0.00320471013983914,0.243945110149527,2009,0.0999299592124912,0.005039915472288297,-0.00521517893524609,0.109536907638659,0.00799645201478209,0.502158251500749,0.032047101398391405,0.05039915472288297,-0.0521517893524609,0.0799645201478209
Season_12NM,None,Summer,Maximum_Intensity,0.0094541829433077,0.0530881709554106,2008,0.0327915464577378,0.013831144208620302,-0.0108085640550951,0.196181132738573,0.0283947043017759,0.125311111389424,0.094541829433077,0.13831144208620302,-0.108085640550951,0.28394704301775897
Season_12NM,None,Summer,Cumulative_Intensity,0.349325146956412,0.0622806998790071,2011,0.0711098333452607,0.9309659898228391,-0.115090465611267,0.592490180854787,3.91396781957923,0.533416513472694,3.49325146956412,9.309659898228391,-1.15090465611267,39.1396781957923
Season_12NM,None,Autumn,Number_MHW_days,0.425074074074074,0.00254425676141078,1995,0.0239046545554367,0.7693198056069441,-0.02,0.912814027184075,0.436363636363636,0.196181132738573,4.25074074074074,7.693198056069441,-0.2,4.36363636363636
Season_12NM,None,Autumn,Nevents,0.0262433862433862,0.00497478514954866,1995,0.0340850808429161,0.029307510970877484,0.004,0.912814027184075,0.0187878787878788,0.306913144644128,0.262433862433862,0.2930751097087748,0.04,0.187878787878788
Season_12NM,None,Autumn,Mean_Intensity,-0.00183129062628952,0.552322552702899,1997,0.71567026182873,4.4689524849249193e-4,0.00537889742674692,0.300427116749241,0.00237122452034557,0.69134204811853,-0.0183129062628952,0.00446895248492492,0.053788974267469196,0.0237122452034557
Season_12NM,None,Autumn,Maximum_Intensity,-3.60464607804375e-4,0.916476148645103,2010,0.674671314147312,0.004095183097739885,-0.0112196157169633,0.0340346452378245,0.00695855281650972,0.837011475105446,-0.00360464607804375,0.04095183097739885,-0.11219615716963299,0.0695855281650972
Season_12NM,None,Autumn,Cumulative_Intensity,0.521603047058832,0.00463178046810084,1995,0.0412462828555446,1.112459547253307,-0.0155091852699562,1,0.550383984366215,0.226616447800815,5.21603047058832,11.12459547253307,-0.155091852699562,5.503839843662151
Season_12NM,None,Winter,Number_MHW_days,0.317888888888889,0.00193647145868667,1995,7.77913282277222e-4,0.48163562753037287,-0.112083333333333,0.0210990415381401,0.275151515151515,0.381263721593158,3.17888888888889,4.816356275303729,-1.12083333333333,2.7515151515151497
Season_12NM,None,Winter,Nevents,0.0228869047619048,0.00296039465116288,1995,0.00101466752385349,0.0279095816464242,-0.0103030303030303,0.0245818322973992,0.0122222222222222,0.465512169874187,0.228869047619048,0.27909581646424203,-0.103030303030303,0.12222222222222201
Season_12NM,None,Winter,Mean_Intensity,0.00101119723510939,0.544584531251695,1995,0.341633260984397,0.0027243332729065175,5.84026646903157e-4,0.912814027184075,-0.00371758078145444,0.182137586444928,0.0101119723510939,0.027243332729065175,0.00584026646903157,-0.0371758078145444
Season_12NM,None,Winter,Maximum_Intensity,0.00465134679942737,0.129838942746461,1995,0.0428263025563973,0.006284324117299898,-0.00603221439123151,0.661415917007863,-0.00434038723671075,0.428254225241036,0.046513467994273694,0.06284324117299898,-0.0603221439123151,-0.0434038723671075
Season_12NM,None,Winter,Cumulative_Intensity,0.340314842800537,0.00165524042204664,1995,6.26883925725817e-4,0.5402210081295108,-0.0936138102776664,0.0214887391196774,0.245062327881495,0.381263721593158,3.4031484280053697,5.402210081295108,-0.936138102776664,2.45062327881495
Region_12NM,Kermadec Island,None,Number_MHW_days,1.44618055555556,5.75787117778492e-5,2002,0.00241992809131807,2.3337320200125022,0.068609022556391,0.48521990964968,4.62178308823529,0.02517833280286,14.4618055555556,23.33732020012502,0.68609022556391,46.2178308823529
Region_12NM,Kermadec Island,None,Nevents,0.12012987012987,5.71786170936915e-5,2002,0.00219070986433788,0.1275562851782362,0.0128968253968254,0.395298713235406,0.204166666666667,0.0475702059373576,1.2012987012987,1.2755628517823618,0.128968253968254,2.04166666666667
Region_12NM,Kermadec Island,None,Mean_Intensity,0.00601662909543019,0.086581918198186,1996,0.359324410289407,0.01315866598384574,-0.00130624214064459,0.764081750825189,0.00324086539676742,0.427488999599048,0.0601662909543019,0.13158665983845738,-0.013062421406445899,0.0324086539676742
Region_12NM,Kermadec Island,None,Maximum_Intensity,0.0156037097820071,0.0179546268241796,1996,0.198069083058262,0.019518843481137485,0,0.920311225447017,0.0143878897988585,0.217081137650035,0.156037097820071,0.19518843481137485,0,0.143878897988585
Region_12NM,Kermadec Island,None,Cumulative_Intensity,1.94217829113398,7.74922792371283e-5,2002,0.00324749576947326,3.303428864624226,0.082201187297276,0.524348929539596,6.74151827547161,0.0212482443879279,19.4217829113398,33.03428864624226,0.82201187297276,67.4151827547161
Region_12NM,Three Kings-North Cape,None,Number_MHW_days,0.954453441295547,2.62329039795145e-4,1997,0.00340848637073069,1.4213883677298282,0,1,1.79956427015251,0.107072352121493,9.54453441295547,14.213883677298282,0,17.9956427015251
Region_12NM,Three Kings-North Cape,None,Nevents,0.0962301587301587,1.95355382169001e-4,1997,0.00375274595017546,0.11935584740462768,0,1,0.137152777777778,0.101176828092233,0.962301587301587,1.1935584740462768,0,1.3715277777777801
Region_12NM,Three Kings-North Cape,None,Mean_Intensity,0.0030633224574553,0.172575869301462,1993,0.284652265197787,0.00962910684312899,-0.0946927042127577,0.0800579199844347,0.00150294731210753,0.639104270712721,0.030633224574553,0.0962910684312899,-0.9469270421275771,0.0150294731210753
Region_12NM,Three Kings-North Cape,None,Maximum_Intensity,0.00963488707890586,0.115530060545211,1994,0.377655244490405,0.014244037519317744,-0.0642794336509704,0.291747765521269,0.00500712891600084,0.593738705274273,0.0963488707890586,0.14244037519317745,-0.642794336509704,0.0500712891600084
Region_12NM,Three Kings-North Cape,None,Cumulative_Intensity,1.18866509814658,4.90832145610762e-4,1997,0.0060051040140060704,1.8907846951646992,0,1,2.13097443019322,0.141192972823796,11.8866509814658,18.90784695164699,0,21.3097443019322
Region_12NM,Northeastern New Zealand,None,Number_MHW_days,1.19953173777315,0.001353116120372,1997,0.0145555975397895,1.8019487986443106,-0.176979472140762,0.470853234595508,2.56362007168459,0.0616357212207803,11.9953173777315,18.019487986443107,-1.7697947214076202,25.6362007168459
Region_12NM,Northeastern New Zealand,None,Nevents,0.0940612457261781,0.00226420408597714,1997,0.0151852291851639,0.10347091932457766,-0.025,0.588632615921412,0.138709677419355,0.134881616306747,0.9406124572617811,1.0347091932457766,-0.25,1.38709677419355
Region_12NM,Northeastern New Zealand,None,Mean_Intensity,0.00243868745583422,0.316316070202336,2014,0.308143965335826,0.004095628488820351,-0.00390927805954294,0.385508601750293,0.029888386844151,0.386476230771233,0.024386874558342198,0.040956284888203506,-0.03909278059542941,0.29888386844151
Region_12NM,Northeastern New Zealand,None,Maximum_Intensity,0.00677732629377447,0.253504363355301,2012,0.146733185683281,0.007511586835364912,-0.00808670673327123,0.21463615760725,0.0543716430784411,0.283130870662347,0.0677732629377447,0.07511586835364911,-0.08086706733271229,0.543716430784411
Region_12NM,Northeastern New Zealand,None,Cumulative_Intensity,1.58351333559215,8.60935769935578e-4,2012,0.0128049957323485,2.6533930309186458,0.217395235413582,0.551869851008629,16.6188997867434,0.0318231273864902,15.8351333559215,26.53393030918646,2.17395235413582,166.18899786743398
Region_12NM,Central New Zealand,None,Number_MHW_days,1.57261904761905,2.77582446364822e-4,1997,0.0060051040140060704,1.8557293621013093,0.0647685185185185,0.78684538320082,2.26439075630252,0.0972765497036966,15.7261904761905,18.557293621013095,0.647685185185185,22.6439075630252
Region_12NM,Central New Zealand,None,Nevents,0.108184523809524,3.96872297568848e-4,1997,0.00453911349621097,0.11062539086929316,-0.0120833333333333,0.928178796411089,0.134420289855073,0.107072352121493,1.08184523809524,1.1062539086929315,-0.120833333333333,1.3442028985507302
Region_12NM,Central New Zealand,None,Mean_Intensity,0.00132288885313215,0.6748758057143,2014,0.648058991085636,0.00986644517616363,-0.00316863557508151,0.336668367610039,-0.0159391051978622,0.536186771900174,0.013228888531321498,0.0986644517616363,-0.031686355750815104,-0.15939105197862202
Region_12NM,Central New Zealand,None,Maximum_Intensity,0.0105635520982143,0.0402940977421447,2008,0.0617445750420483,0.01972553144037116,-0.00437528964099722,0.491391342901203,0.0297610071417869,0.228439808988675,0.105635520982143,0.1972553144037116,-0.043752896409972195,0.297610071417869
Region_12NM,Central New Zealand,None,Cumulative_Intensity,2.40713824634206,2.31432441303052e-4,1997,0.007210487806071,3.002618191675759,0.00349981025926994,1,3.6528022797955,0.0421655784631013,24.071382463420598,30.026181916757587,0.0349981025926994,36.528022797955
Region_12NM,Chatham Island,None,Number_MHW_days,1.74609375,2.88285633895151e-4,1997,0.0103047996961682,3.8445981863664676,0,0.891607982301195,4.74166666666667,0.0298547537098258,17.4609375,38.44598186366468,0,47.4166666666667
Region_12NM,Chatham Island,None,Nevents,0.143667861409797,1.07984896694578e-4,1997,0.00241992809131807,0.14297998749218238,-0.00189393939393939,0.784990634923833,0.158997252747253,0.0445291507620562,1.4366786140979702,1.429799874921824,-0.018939393939393902,1.5899725274725298
Region_12NM,Chatham Island,None,Mean_Intensity,0.00147583991479799,0.700451909494251,1990,0.368409518874505,0.00805088236241903,0.0260791608236859,0.465512169874187,0.00926660991193766,0.0297011459779245,0.014758399147979901,0.08050882362419029,0.260791608236859,0.0926660991193766
Region_12NM,Chatham Island,None,Maximum_Intensity,0.00918869143060918,0.180031572377716,2012,0.341633260984397,0.015891092409165322,-0.00413828965856673,0.609678804433715,0.0604849424196326,0.152406283956749,0.0918869143060918,0.15891092409165322,-0.041382896585667295,0.604849424196326
Region_12NM,Chatham Island,None,Cumulative_Intensity,2.00484456895138,8.20409284500821e-4,1997,0.0158391991341563,5.027290269566452,-0.00165103441476822,0.820333259202446,5.17547620847304,0.0525668373755035,20.0484456895138,50.27290269566451,-0.0165103441476822,51.7547620847304
Region_12NM,South New Zealand,None,Number_MHW_days,1.31431530792801,0.00200600405136986,2012,0.0151852291851639,1.9805576623687637,0.0942249240121579,0.633720678993265,4.23670212765957,0.210497700055337,13.1431530792801,19.80557662368764,0.942249240121579,42.3670212765957
Region_12NM,South New Zealand,None,Nevents,0.108651439299124,0.00306337062038577,2012,0.0291660720630713,0.1063989461498542,0.0231267345050879,0.506826186584804,0.281914893617021,0.474274350767329,1.08651439299124,1.0639894614985421,0.231267345050879,2.81914893617021
Region_12NM,South New Zealand,None,Mean_Intensity,-0.00106516712359115,0.806599076971551,1989,0.648058991085636,0.003788791081873061,0.00450765776692655,1,0.00568672639010836,0.226625781525503,-0.0106516712359115,0.03788791081873061,0.0450765776692655,0.0568672639010836
Region_12NM,South New Zealand,None,Maximum_Intensity,0.00549734054420661,0.381931999240412,2010,0.262518929352134,0.011158874923173228,-0.0136553259615412,0.170240577769197,0.00903461283177035,0.631221820478253,0.0549734054420661,0.11158874923173229,-0.136553259615412,0.0903461283177035
Region_12NM,South New Zealand,None,Cumulative_Intensity,1.85759233866553,0.00273475753464485,2012,0.0128049957323485,3.145661929065593,0.070550871144042,0.759361623620326,17.4892123516233,0.283130870662347,18.5759233866553,31.45661929065593,0.70550871144042,174.89212351623303
Region_12NM,Bounty and Antipodes Islands,None,Number_MHW_days,1.16082392552981,0.00776958895748083,2009,0.00340848637073069,2.03416718782572,-0.460718294051627,0.176545679431114,10.2268518518519,0.00604371940110763,11.6082392552981,20.3416718782572,-4.60718294051627,102.26851851851899
Region_12NM,Bounty and Antipodes Islands,None,Nevents,0.0827294685990338,0.0124211647119334,2009,0.00789241727197526,0.10487804878048769,-0.0430555555555556,0.256745120729298,0.680555555555556,0.0201971916376515,0.827294685990338,1.048780487804877,-0.43055555555555597,6.805555555555561
Region_12NM,Bounty and Antipodes Islands,None,Mean_Intensity,9.56458396184645e-4,0.761500362068171,2008,0.786729254395615,0.0014650592866196001,-0.0200198081493923,0.0893016642331124,0.0161937107959848,0.273561411724749,0.00956458396184645,0.014650592866196,-0.200198081493923,0.161937107959848
Region_12NM,Bounty and Antipodes Islands,None,Maximum_Intensity,0.00316199790672195,0.44103220573285,2008,0.416255311263524,0.004812842913070388,-0.0335615568919615,0.0974911584609397,0.0456173476732694,0.125311111389424,0.0316199790672195,0.04812842913070388,-0.33561556891961497,0.45617347673269404
Region_12NM,Bounty and Antipodes Islands,None,Cumulative_Intensity,1.33154230799004,0.0299106195333716,2009,0.00943512139231575,2.6056452296965866,-0.720829779613283,0.0875372400401819,13.9194325274181,0.00870615545243421,13.315423079900398,26.056452296965865,-7.20829779613283,139.194325274181
Region_12NM,Snares Island,None,Number_MHW_days,1.1046875,0.00356501254281524,1998,0.0179552790081646,1.7532833020637866,0,0.315012590292266,2.55332167832168,0.101225688640055,11.046875,17.532833020637867,0,25.5332167832168
Region_12NM,Snares Island,None,Nevents,0.0887605042016807,0.0025013280456717,1998,0.007210487806071,0.10389305816135073,0,0.430053946834903,0.0863095238095238,0.222587897058839,0.887605042016807,1.0389305816135073,0,0.8630952380952379
Region_12NM,Snares Island,None,Mean_Intensity,0.00502706729115188,0.0906141325058664,2010,0.248500570788314,0.01973970242461749,0,0.817923549340132,0.00771101451883663,0.45067028531418,0.0502706729115188,0.1973970242461749,0,0.0771101451883663
Region_12NM,Snares Island,None,Maximum_Intensity,0.0162018680699666,0.0255673899199858,2012,0.129475791178407,0.02841593477762449,0,0.79511230704763,0.026719408416748,0.474274350767329,0.162018680699666,0.2841593477762449,0,0.26719408416748003
Region_12NM,Snares Island,None,Cumulative_Intensity,1.3713461672176,0.00356501254281524,1998,0.0195029764754562,2.5719889225730705,0,0.358938698894366,3.12988391666701,0.101225688640055,13.713461672175999,25.719889225730704,0,31.2988391666701
Region_12NM,Auckland Island,None,Number_MHW_days,1.36826923076923,0.00357420375180136,2011,0.013366234692258,2.4064352720450217,0,0.985757359054653,15.2,0.0867681727038757,13.6826923076923,24.064352720450216,0,152
Region_12NM,Auckland Island,None,Nevents,0.1,0.00550279046561687,2008,31,0.13335834896810475,0,1,0.73,0.011793457077065,1,1.3335834896810475,0,7.3
Region_12NM,Auckland Island,None,Mean_Intensity,5.0880757156584e-4,0.674820309053515,2012,1,-9.352397196942899e-4,-0.00250589533616923,0.485663591756921,4.82973262877569e-4,1,0.0050880757156584,-0.009352397196942898,-0.025058953361692303,0.00482973262877569
Region_12NM,Auckland Island,None,Maximum_Intensity,0.00283555514576932,0.351173852124222,2012,0.45745981505295,0.001289961167851037,-0.00540445355571921,0.444126173049996,0.0201246209454611,0.474274350767329,0.0283555514576932,0.01289961167851037,-0.0540445355571921,0.20124620945461102
Region_12NM,Auckland Island,None,Cumulative_Intensity,1.31505043068519,0.00244534988122937,2011,0.0112464081375155,2.419606820546228,0.0161566094462078,0.900555091270654,15.1551783772024,0.0617066900283127,13.1505043068519,24.196068205462282,0.16156609446207798,151.551783772024
Region_12NM,Campbell Island,None,Number_MHW_days,1.15,0.0130935123152176,2012,0.0117457787762324,1.9923545966228837,-0.0396825396825397,0.594718484428914,12.3,0.152406283956749,11.5,19.923545966228836,-0.396825396825397,123
Region_12NM,Campbell Island,None,Nevents,0.0982620320855615,0.0312324748234462,2012,0.0258987613300933,0.11765165728580332,-0.00980392156862747,0.49222825984617,0.708333333333333,0.152406283956749,0.982620320855615,1.1765165728580331,-0.0980392156862747,7.08333333333333
Region_12NM,Campbell Island,None,Mean_Intensity,0,0.787798820522805,1989,0.969151311796511,0.004280951602951905,0.00903547976937512,0.71052302291648906,0.00315469385816081,0.224347933491384,0,0.04280951602951905,0.0903547976937512,0.0315469385816081
Region_12NM,Campbell Island,None,Maximum_Intensity,0.00208411068770623,0.489892562854421,2012,0.359324410289407,0.006160958934988191,-0.00749578829871289,0.192202003503234,0.0236213461896648,0.474274350767329,0.020841106877062303,0.061609589349881914,-0.0749578829871289,0.236213461896648
Region_12NM,Campbell Island,None,Cumulative_Intensity,0.852860488176057,0.0253988550989711,2012,0.0195029764754562,1.5484864711638446,-0.0318458272404141,0.492483260238207,9.10459981562297,0.152406283956749,8.52860488176057,15.484864711638446,-0.318458272404141,91.0459981562297
Region x Season_12NM,Kermadec Island,Summer,Number_MHW_days,0.222222222222222,0.00472603644329033,2003,0.0515403952593022,0.31981707317073116,0,0.95259163127884094,0.761904761904762,0.0631107828778544,2.2222222222222197,3.198170731707312,0,7.6190476190476195
Region x Season_12NM,Kermadec Island,Summer,Nevents,0.0211309523809524,0.0180503524770876,2003,0.0874062765091126,0.02925265791119447,0,0.858442026757827,0.0681818181818182,0.245862664615842,0.211309523809524,0.2925265791119447,0,0.6818181818181821
Region x Season_12NM,Kermadec Island,Summer,Mean_Intensity,0.00492795677329187,0.144304618547333,2007,0.426311692910232,0.0196950029226601,0,0.945032774864119,0,0.96035280145056,0.049279567732918694,0.19695002922660101,0,0
Region x Season_12NM,Kermadec Island,Summer,Maximum_Intensity,0.0180037428257904,0.0423888201772024,2007,0.133626527564337,0.02672618194034585,0,0.98166468851832,0.017860684666489,0.518123167102851,0.180037428257904,0.2672618194034585,0,0.17860684666489002
Region x Season_12NM,Kermadec Island,Summer,Cumulative_Intensity,0.285925118501451,0.00568197822650662,2007,0.0639809502284179,0.5045688282584779,0,0.696024339374938,1.7507863324252,0.100909889527276,2.8592511850145104,5.045688282584779,0,17.507863324252
Region x Season_12NM,Kermadec Island,Autumn,Number_MHW_days,0.274404761904762,0.00437069538911865,1994,0.031541331630213,0.8629299562226371,0,0.407902578638378,0.390151515151515,0.233260969682541,2.74404761904762,8.629299562226372,0,3.9015151515151505
Region x Season_12NM,Kermadec Island,Autumn,Nevents,0.0218253968253968,0.0212813104624481,1994,0.0496843028361309,0.02509380863039396,0,0.498330255254639,0.00496031746031746,0.633236017069025,0.218253968253968,0.2509380863039396,0,0.0496031746031746
Region x Season_12NM,Kermadec Island,Autumn,Mean_Intensity,0.00855715282840177,0.0299911985658104,1994,0.0686619468434076,0.01834506837444044,0,0.598437805415565,0.00133439354540619,0.691121497021136,0.08557152828401769,0.1834506837444044,0,0.0133439354540619
Region x Season_12NM,Kermadec Island,Autumn,Maximum_Intensity,0.0207126584921942,0.0182260259899864,1994,0.0686619468434076,0.025813382791340066,0,0.498330255254639,0.00685623637814803,0.450288716999298,0.207126584921942,0.25813382791340067,0,0.0685623637814803
Region x Season_12NM,Kermadec Island,Autumn,Cumulative_Intensity,0.332730779699657,0.00390594709477927,1994,0.0258987613300933,1.2230832996114545,0,0.407902578638378,0.46627189664359,0.249211230925587,3.32730779699657,12.230832996114545,0,4.6627189664359
Region x Season_12NM,Kermadec Island,Winter,Number_MHW_days,0.226428571428571,3.87098680143708e-4,2001,0.0060051040140060704,0.6124296435272031,0,0.792335179284585,0.713286713286713,0.120690800527446,2.2642857142857102,6.124296435272031,0,7.13286713286713
Region x Season_12NM,Kermadec Island,Winter,Nevents,0.0186678614097969,3.32923805330119e-4,2001,0.00375274595017546,0.03721857410881794,0,0.712432408605965,0.0470328282828283,0.161009761651568,0.186678614097969,0.37218574108817937,0,0.470328282828283
