Scale,Region_Name,Season_Name,Metrics,Trend_Decadal,P_Value,Change_Point_Year,Change_Point_pvalue,Trend_Decadal_pre,P_Value_pre,Trend_Decadal_post,P_Value_post,RatioPostPre
NZ_12NM,None,None,Number_MHW_days,15.823532196969701,8.62272015474338e-5,1997,0.00453911349621097,-0.6481481481481479,0.892558465851561,27.1277777777778,0.0207698667681824,-41.854285714285766
NZ_12NM,None,None,Nevents,1.14553429027113,1.32481793408515e-4,1997,0.00375274595017546,-0.104848484848485,0.964089361267912,1.3310096153846198,0.0497214472902711,-12.694600377945777
NZ_12NM,None,None,Mean_Intensity,0.005000907959634981,0.898021262132282,2014,0.547678833511883,-0.040989790297954104,0.13284986695975,-0.062357392874721196,0.71052302291648906,1.5212908488051864
NZ_12NM,None,None,Maximum_Intensity,0.0587681628373734,0.151835761826554,2012,0.0999299592124912,-0.0608140427224843,0.307830430133696,0.478414218211857,0.283130870662347,-7.8668379340447405
NZ_12NM,None,None,Cumulative_Intensity,21.410729067029898,3.47736174308326e-4,2012,0.00902572911038771,3.5843737519999204,0.395424696746904,180.43656712823002,0.0490979816092656,50.33977470333681
Season_12NM,None,Spring,Number_MHW_days,1.30909090909091,0.0260579122316927,1996,0.0617445750420483,-0.7333333333333341,0.0924595951108613,2.33333333333333,0.290057979035239,-3.181818181818174
Season_12NM,None,Spring,Nevents,0.127205882352941,0.0359644987041533,1996,0.0662861998080659,-0.1,0.0924595951108613,0.17500000000000002,0.389883106831301,-1.75
Season_12NM,None,Spring,Mean_Intensity,0.027830596659427703,0.187983838138654,2016,0.45745981505295,-0.00862698188928775,0.842403512475705,0.392646924239387,0.25965635637045,-45.513822710923094
Season_12NM,None,Spring,Maximum_Intensity,0.061208676337429,0.212521935405059,1997,0.38706219332008,-0.19914045055707302,0.0791092150986985,0.0889636348531264,0.46906326827448,-0.44673814187052724
Season_12NM,None,Spring,Cumulative_Intensity,1.66911048543795,0.0245347936263211,1996,0.0617445750420483,-0.806386765424941,0.0600382909095791,2.79111215673659,0.20110491981248,-3.4612573970826017
Season_12NM,None,Summer,Number_MHW_days,2.1625,0.0530881709554106,2011,0.0762286842354789,-0.615384615384617,0.617392769071009,19.8041666666667,0.275757847827509,-32.1817708333333
Season_12NM,None,Summer,Nevents,0.161324786324786,0.0502879279906111,2008,0.0966666356258652,-0.0793650793650793,0.707478727606978,0.7424242424242431,0.443421402864083,-9.35454545454547
Season_12NM,None,Summer,Mean_Intensity,0.032047101398391405,0.243945110149527,2009,0.0999299592124912,-0.0521517893524609,0.109536907638659,0.0799645201478209,0.502158251500749,-1.533303480871795
Season_12NM,None,Summer,Maximum_Intensity,0.094541829433077,0.0530881709554106,2008,0.0327915464577378,-0.108085640550951,0.196181132738573,0.28394704301775897,0.125311111389424,-2.6270561155985175
Season_12NM,None,Summer,Cumulative_Intensity,3.49325146956412,0.0622806998790071,2011,0.0711098333452607,-1.15090465611267,0.592490180854787,39.1396781957923,0.533416513472694,-34.007750327461224
Season_12NM,None,Autumn,Number_MHW_days,4.25074074074074,0.00254425676141078,1995,0.0239046545554367,-0.2,0.912814027184075,4.36363636363636,0.196181132738573,-21.8181818181818
Season_12NM,None,Autumn,Nevents,0.262433862433862,0.00497478514954866,1995,0.0340850808429161,0.04,0.912814027184075,0.187878787878788,0.306913144644128,4.6969696969697
Season_12NM,None,Autumn,Mean_Intensity,-0.0183129062628952,0.552322552702899,1997,0.71567026182873,0.053788974267469196,0.300427116749241,0.0237122452034557,0.69134204811853,0.44083839720655404
Season_12NM,None,Autumn,Maximum_Intensity,-0.00360464607804375,0.916476148645103,2010,0.674671314147312,-0.11219615716963299,0.0340346452378245,0.0695855281650972,0.837011475105446,-0.620213115319882
Season_12NM,None,Autumn,Cumulative_Intensity,5.21603047058832,0.00463178046810084,1995,0.0412462828555446,-0.155091852699562,1,5.503839843662151,0.226616447800815,-35.487614261233816
Season_12NM,None,Winter,Number_MHW_days,3.17888888888889,0.00193647145868667,1995,7.77913282277222e-4,-1.12083333333333,0.0210990415381401,2.7515151515151497,0.381263721593158,-2.4548834065562746
Season_12NM,None,Winter,Nevents,0.228869047619048,0.00296039465116288,1995,0.00101466752385349,-0.103030303030303,0.0245818322973992,0.12222222222222201,0.465512169874187,-1.1862745098039198
Season_12NM,None,Winter,Mean_Intensity,0.0101119723510939,0.544584531251695,1995,0.341633260984397,0.00584026646903157,0.912814027184075,-0.0371758078145444,0.182137586444928,-6.365430072698186
Season_12NM,None,Winter,Maximum_Intensity,0.046513467994273694,0.129838942746461,1995,0.0428263025563973,-0.0603221439123151,0.661415917007863,-0.0434038723671075,0.428254225241036,0.7195346443621072
Season_12NM,None,Winter,Cumulative_Intensity,3.4031484280053697,0.00165524042204664,1995,6.26883925725817e-4,-0.936138102776664,0.0214887391196774,2.45062327881495,0.381263721593158,-2.6178010184033704
Region_12NM,Kermadec Island,None,Number_MHW_days,14.4618055555556,5.75787117778492e-5,2002,0.00241992809131807,0.68609022556391,0.48521990964968,46.2178308823529,0.02517833280286,67.3640713134568
Region_12NM,Kermadec Island,None,Nevents,1.2012987012987,5.71786170936915e-5,2002,0.00219070986433788,0.128968253968254,0.395298713235406,2.04166666666667,0.0475702059373576,15.830769230769253
Region_12NM,Kermadec Island,None,Mean_Intensity,0.0601662909543019,0.086581918198186,1996,0.359324410289407,-0.013062421406445899,0.764081750825189,0.0324086539676742,0.427488999599048,-2.481060207694841
Region_12NM,Kermadec Island,None,Maximum_Intensity,0.156037097820071,0.0179546268241796,1996,0.198069083058262,0,0.920311225447017,0.143878897988585,0.217081137650035,Inf
Region_12NM,Kermadec Island,None,Cumulative_Intensity,19.4217829113398,7.74922792371283e-5,2002,0.00324749576947326,0.82201187297276,0.524348929539596,67.4151827547161,0.0212482443879279,82.01241973660655
Region_12NM,Three Kings-North Cape,None,Number_MHW_days,9.54453441295547,2.62329039795145e-4,1997,0.00340848637073069,0,1,17.9956427015251,0.107072352121493,Inf
Region_12NM,Three Kings-North Cape,None,Nevents,0.962301587301587,1.95355382169001e-4,1997,0.00375274595017546,0,1,1.3715277777777801,0.101176828092233,Inf
Region_12NM,Three Kings-North Cape,None,Mean_Intensity,0.030633224574553,0.172575869301462,1993,0.284652265197787,-0.9469270421275771,0.0800579199844347,0.0150294731210753,0.639104270712721,-0.015871838539225514
Region_12NM,Three Kings-North Cape,None,Maximum_Intensity,0.0963488707890586,0.115530060545211,1994,0.377655244490405,-0.642794336509704,0.291747765521269,0.0500712891600084,0.593738705274273,-0.07789628239708751
Region_12NM,Three Kings-North Cape,None,Cumulative_Intensity,11.8866509814658,4.90832145610762e-4,1997,0.0060051040140060704,0,1,21.3097443019322,0.141192972823796,Inf
Region_12NM,Northeastern New Zealand,None,Number_MHW_days,11.9953173777315,0.001353116120372,1997,0.0145555975397895,-1.7697947214076202,0.470853234595508,25.6362007168459,0.0616357212207803,-14.485409187149086
Region_12NM,Northeastern New Zealand,None,Nevents,0.9406124572617811,0.00226420408597714,1997,0.0151852291851639,-0.25,0.588632615921412,1.38709677419355,0.134881616306747,-5.5483870967742
Region_12NM,Northeastern New Zealand,None,Mean_Intensity,0.024386874558342198,0.316316070202336,2014,0.308143965335826,-0.03909278059542941,0.385508601750293,0.29888386844151,0.386476230771233,-7.645500368332828
Region_12NM,Northeastern New Zealand,None,Maximum_Intensity,0.0677732629377447,0.253504363355301,2012,0.146733185683281,-0.08086706733271229,0.21463615760725,0.543716430784411,0.283130870662347,-6.723582896204117
Region_12NM,Northeastern New Zealand,None,Cumulative_Intensity,15.8351333559215,8.60935769935578e-4,2012,0.0128049957323485,2.17395235413582,0.551869851008629,166.18899786743398,0.0318231273864902,76.4455566614737
Region_12NM,Central New Zealand,None,Number_MHW_days,15.7261904761905,2.77582446364822e-4,1997,0.0060051040140060704,0.647685185185185,0.78684538320082,22.6439075630252,0.0972765497036966,34.96128687357716
Region_12NM,Central New Zealand,None,Nevents,1.08184523809524,3.96872297568848e-4,1997,0.00453911349621097,-0.120833333333333,0.928178796411089,1.3442028985507302,0.107072352121493,-11.124437781109522
Region_12NM,Central New Zealand,None,Mean_Intensity,0.013228888531321498,0.6748758057143,2014,0.648058991085636,-0.031686355750815104,0.336668367610039,-0.15939105197862202,0.536186771900174,5.030274015481311
Region_12NM,Central New Zealand,None,Maximum_Intensity,0.105635520982143,0.0402940977421447,2008,0.0617445750420483,-0.043752896409972195,0.491391342901203,0.297610071417869,0.228439808988675,-6.802065596508428
Region_12NM,Central New Zealand,None,Cumulative_Intensity,24.071382463420598,2.31432441303052e-4,1997,0.007210487806071,0.0349981025926994,1,36.528022797955,0.0421655784631013,1043.7143756923194
Region_12NM,Chatham Island,None,Number_MHW_days,17.4609375,2.88285633895151e-4,1997,0.0103047996961682,0,0.891607982301195,47.4166666666667,0.0298547537098258,Inf
Region_12NM,Chatham Island,None,Nevents,1.4366786140979702,1.07984896694578e-4,1997,0.00241992809131807,-0.018939393939393902,0.784990634923833,1.5899725274725298,0.0445291507620562,-83.95054945054974
Region_12NM,Chatham Island,None,Mean_Intensity,0.014758399147979901,0.700451909494251,1990,0.368409518874505,0.260791608236859,0.465512169874187,0.0926660991193766,0.0297011459779245,0.3553262305710941
Region_12NM,Chatham Island,None,Maximum_Intensity,0.0918869143060918,0.180031572377716,2012,0.341633260984397,-0.041382896585667295,0.609678804433715,0.604849424196326,0.152406283956749,-14.6159276923552
Region_12NM,Chatham Island,None,Cumulative_Intensity,20.0484456895138,8.20409284500821e-4,1997,0.0158391991341563,-0.0165103441476822,0.820333259202446,51.7547620847304,0.0525668373755035,-3134.687055690234
Region_12NM,South New Zealand,None,Number_MHW_days,13.1431530792801,0.00200600405136986,2012,0.0151852291851639,0.942249240121579,0.633720678993265,42.3670212765957,0.210497700055337,44.96370967741938
Region_12NM,South New Zealand,None,Nevents,1.08651439299124,0.00306337062038577,2012,0.0291660720630713,0.231267345050879,0.506826186584804,2.81914893617021,0.474274350767329,12.189999999999978
Region_12NM,South New Zealand,None,Mean_Intensity,-0.0106516712359115,0.806599076971551,1989,0.648058991085636,0.0450765776692655,1,0.0568672639010836,0.226625781525503,1.261570128911036
Region_12NM,South New Zealand,None,Maximum_Intensity,0.0549734054420661,0.381931999240412,2010,0.262518929352134,-0.136553259615412,0.170240577769197,0.0903461283177035,0.631221820478253,-0.6616182475039698
Region_12NM,South New Zealand,None,Cumulative_Intensity,18.5759233866553,0.00273475753464485,2012,0.0128049957323485,0.70550871144042,0.759361623620326,174.89212351623303,0.283130870662347,247.89505881388766
Region_12NM,Bounty and Antipodes Islands,None,Number_MHW_days,11.6082392552981,0.00776958895748083,2009,0.00340848637073069,-4.60718294051627,0.176545679431114,102.26851851851899,0.00604371940110763,-22.19762484774677
Region_12NM,Bounty and Antipodes Islands,None,Nevents,0.827294685990338,0.0124211647119334,2009,0.00789241727197526,-0.43055555555555597,0.256745120729298,6.805555555555561,0.0201971916376515,-15.806451612903222
Region_12NM,Bounty and Antipodes Islands,None,Mean_Intensity,0.00956458396184645,0.761500362068171,2008,0.786729254395615,-0.200198081493923,0.0893016642331124,0.161937107959848,0.273561411724749,-0.8088844146329324
Region_12NM,Bounty and Antipodes Islands,None,Maximum_Intensity,0.0316199790672195,0.44103220573285,2008,0.416255311263524,-0.33561556891961497,0.0974911584609397,0.45617347673269404,0.125311111389424,-1.359214288542003
Region_12NM,Bounty and Antipodes Islands,None,Cumulative_Intensity,13.315423079900398,0.0299106195333716,2009,0.00943512139231575,-7.20829779613283,0.0875372400401819,139.194325274181,0.00870615545243421,-19.310290613805826
Region_12NM,Snares Island,None,Number_MHW_days,11.046875,0.00356501254281524,1998,0.0179552790081646,0,0.315012590292266,25.5332167832168,0.101225688640055,Inf
Region_12NM,Snares Island,None,Nevents,0.887605042016807,0.0025013280456717,1998,0.007210487806071,0,0.430053946834903,0.8630952380952379,0.222587897058839,Inf
Region_12NM,Snares Island,None,Mean_Intensity,0.0502706729115188,0.0906141325058664,2010,0.248500570788314,0,0.817923549340132,0.0771101451883663,0.45067028531418,Inf
Region_12NM,Snares Island,None,Maximum_Intensity,0.162018680699666,0.0255673899199858,2012,0.129475791178407,0,0.79511230704763,0.26719408416748003,0.474274350767329,Inf
Region_12NM,Snares Island,None,Cumulative_Intensity,13.713461672175999,0.00356501254281524,1998,0.0195029764754562,0,0.358938698894366,31.2988391666701,0.101225688640055,Inf
Region_12NM,Auckland Island,None,Number_MHW_days,13.6826923076923,0.00357420375180136,2011,0.013366234692258,0,0.985757359054653,152,0.0867681727038757,Inf
Region_12NM,Auckland Island,None,Nevents,1,0.00550279046561687,2008,1,0,1,7.3,0.011793457077065,Inf
Region_12NM,Auckland Island,None,Mean_Intensity,0.0050880757156584,0.674820309053515,2012,1,-0.025058953361692303,0.485663591756921,0.00482973262877569,1,-0.19273481055114283
Region_12NM,Auckland Island,None,Maximum_Intensity,0.0283555514576932,0.351173852124222,2012,0.45745981505295,-0.0540445355571921,0.444126173049996,0.20124620945461102,0.474274350767329,-3.7237105912704935
Region_12NM,Auckland Island,None,Cumulative_Intensity,13.1505043068519,0.00244534988122937,2011,0.0112464081375155,0.16156609446207798,0.900555091270654,151.551783772024,0.0617066900283127,938.0172509374826
Region_12NM,Campbell Island,None,Number_MHW_days,11.5,0.0130935123152176,2012,0.0117457787762324,-0.396825396825397,0.594718484428914,123,0.152406283956749,-309.95999999999987
Region_12NM,Campbell Island,None,Nevents,0.982620320855615,0.0312324748234462,2012,0.0258987613300933,-0.0980392156862747,0.49222825984617,7.08333333333333,0.152406283956749,-72.24999999999983
Region_12NM,Campbell Island,None,Mean_Intensity,0,0.787798820522805,1989,0.969151311796511,0.0903547976937512,0.71052302291648906,0.0315469385816081,0.224347933491384,0.34914514100881927
Region_12NM,Campbell Island,None,Maximum_Intensity,0.020841106877062303,0.489892562854421,2012,0.359324410289407,-0.0749578829871289,0.192202003503234,0.236213461896648,0.474274350767329,-3.151282460007688
Region_12NM,Campbell Island,None,Cumulative_Intensity,8.52860488176057,0.0253988550989711,2012,0.0195029764754562,-0.318458272404141,0.492483260238207,91.0459981562297,0.152406283956749,-285.8961630008698
Region x Season_12NM,Kermadec Island,Summer,Number_MHW_days,2.2222222222222197,0.00472603644329033,2003,0.0515403952593022,0,0.95259163127884094,7.6190476190476195,0.0631107828778544,Inf
Region x Season_12NM,Kermadec Island,Summer,Nevents,0.211309523809524,0.0180503524770876,2003,0.0874062765091126,0,0.858442026757827,0.6818181818181821,0.245862664615842,Inf
Region x Season_12NM,Kermadec Island,Summer,Mean_Intensity,0.049279567732918694,0.144304618547333,2007,0.426311692910232,0,0.945032774864119,0,0.96035280145056,NA
Region x Season_12NM,Kermadec Island,Summer,Maximum_Intensity,0.180037428257904,0.0423888201772024,2007,0.133626527564337,0,0.98166468851832,0.17860684666489002,0.518123167102851,Inf
Region x Season_12NM,Kermadec Island,Summer,Cumulative_Intensity,2.8592511850145104,0.00568197822650662,2007,0.0639809502284179,0,0.696024339374938,17.507863324252,0.100909889527276,Inf
Region x Season_12NM,Kermadec Island,Autumn,Number_MHW_days,2.74404761904762,0.00437069538911865,1994,0.031541331630213,0,0.407902578638378,3.9015151515151505,0.233260969682541,Inf
Region x Season_12NM,Kermadec Island,Autumn,Nevents,0.218253968253968,0.0212813104624481,1994,0.0496843028361309,0,0.498330255254639,0.0496031746031746,0.633236017069025,Inf
Region x Season_12NM,Kermadec Island,Autumn,Mean_Intensity,0.08557152828401769,0.0299911985658104,1994,0.0686619468434076,0,0.598437805415565,0.0133439354540619,0.691121497021136,Inf
Region x Season_12NM,Kermadec Island,Autumn,Maximum_Intensity,0.207126584921942,0.0182260259899864,1994,0.0686619468434076,0,0.498330255254639,0.0685623637814803,0.450288716999298,Inf
Region x Season_12NM,Kermadec Island,Autumn,Cumulative_Intensity,3.32730779699657,0.00390594709477927,1994,0.0258987613300933,0,0.407902578638378,4.6627189664359,0.249211230925587,Inf
Region x Season_12NM,Kermadec Island,Winter,Number_MHW_days,2.2642857142857102,3.87098680143708e-4,2001,0.0060051040140060704,0,0.792335179284585,7.13286713286713,0.120690800527446,Inf
Region x Season_12NM,Kermadec Island,Winter,Nevents,0.186678614097969,3.32923805330119e-4,2001,0.00375274595017546,0,0.712432408605965,0.470328282828283,0.161009761651568,Inf
Region x Season_12NM,Kermadec Island,Winter,Mean_Intensity,0.0516951743787512,0.00299943016141859,2001,0.007210487806071,0,0.792335179284585,0.00526083699647129,0.784191229401619,Inf
Region x Season_12NM,Kermadec Island,Winter,Maximum_Intensity,0.0977986808958505,0.0019742056750582,2001,0.00658266082902504,0,0.792335179284585,0.0241112722025974,0.604951272297926,Inf
Region x Season_12NM,Kermadec Island,Winter,Cumulative_Intensity,2.67727361286825,3.87098680143708e-4,2001,0.0060051040140060704,0,0.792335179284585,8.18271031215937,0.120690800527446,Inf
Region x Season_12NM,Kermadec Island,Spring,Number_MHW_days,2.37559417706477,2.71909060139797e-6,2004,3.607994892815e-4,0,0.39672308637716,11.8452380952381,0.00506375394149143,Inf
Region x Season_12NM,Kermadec Island,Spring,Nevents,0.29166666666666696,1.45667938636741e-6,2004,2.71848004841981e-4,0,0.409964488134838,0.75,0.00180279112072622,Inf
Region x Season_12NM,Kermadec Island,Spring,Mean_Intensity,0.06899003327283411,0.0379650109301347,1997,0.269747901692371,0,0.636977340485933,0.0818806436954919,0.147209660006986,Inf
Region x Season_12NM,Kermadec Island,Spring,Maximum_Intensity,0.192971328008741,0.015225658257764,1997,0.170869901934642,0,0.705769860659939,0.280673785569934,0.0836305395762776,Inf
Region x Season_12NM,Kermadec Island,Spring,Cumulative_Intensity,2.77804008865571,4.55574787362348e-6,2004,5.03700028461228e-4,0,0.444613140349028,14.3051801581913,0.00506375394149143,Inf
Region x Season_12NM,Three Kings-North Cape,Summer,Number_MHW_days,2.05738705738706,0.00541331642447219,2009,0.0461449073947383,0,0.822194064553817,18.3982683982684,0.044083783741321,Inf
Region x Season_12NM,Three Kings-North Cape,Summer,Nevents,0.295868347338936,0.00221228927858119,2009,0.013366234692258,0,0.837554083407985,1.1111111111111098,0.112017190360512,Inf
Region x Season_12NM,Three Kings-North Cape,Summer,Mean_Intensity,0.09565400294782869,0.0162218823719324,2009,0.0478862922342307,0,1,0.279319117364711,0.360121647755378,Inf
Region x Season_12NM,Three Kings-North Cape,Summer,Maximum_Intensity,0.200519550408258,0.00721628502050541,2009,0.0478862922342307,0,0.682903925630373,0.387974203321669,0.299665448434302,Inf
Region x Season_12NM,Three Kings-North Cape,Summer,Cumulative_Intensity,2.9668098189944296,0.00541976099491823,2009,0.044458714572896,0,0.806377290955609,32.76466703754,0.0585875753104889,Inf
Region x Season_12NM,Three Kings-North Cape,Autumn,Number_MHW_days,2.25063938618926,3.90442118196616e-4,1997,0.007210487806071,0,0.377234303848117,3.18627450980392,0.258559341784383,Inf
Region x Season_12NM,Three Kings-North Cape,Autumn,Nevents,0.266666666666667,3.50096398006381e-4,1997,0.00943512139231575,0,0.40705946003219,0.39215686274509803,0.178061094900343,Inf
Region x Season_12NM,Three Kings-North Cape,Autumn,Mean_Intensity,0.0929735194492303,4.09102207535359e-4,1997,0.0229596384734092,0,0.269699624390875,0.0671963329224947,0.0994288182989422,Inf
Region x Season_12NM,Three Kings-North Cape,Autumn,Maximum_Intensity,0.27074797229767,1.08001333421008e-4,1997,0.0107662985677804,0,0.320525244267431,0.226510057220458,0.0535969598348443,Inf
Region x Season_12NM,Three Kings-North Cape,Autumn,Cumulative_Intensity,2.71943015941675,4.09102207535359e-4,1997,0.00825493328959502,0,0.377234303848117,3.51047231450735,0.239244250952932,Inf
Region x Season_12NM,Three Kings-North Cape,Winter,Number_MHW_days,0.7238095238095241,0.00195584626596017,1997,0.00863252119800628,0,0.526658305249448,0.853174603174603,0.463482289119905,Inf
Region x Season_12NM,Three Kings-North Cape,Winter,Nevents,0.116995073891626,0.00126305551021787,1997,0.00658266082902504,0,0.526658305249448,0.155122655122655,0.406952190829568,Inf
Region x Season_12NM,Three Kings-North Cape,Winter,Mean_Intensity,0.0405053710478025,0.00537133137372595,1997,0.0203205800253833,0,0.526658305249448,0.013239390813143001,0.538748218406844,Inf
Region x Season_12NM,Three Kings-North Cape,Winter,Maximum_Intensity,0.148338198779877,0.00204589599915066,1997,0.0103047996961682,0,0.526658305249448,0.057159753904577,0.421484966389965,Inf
Region x Season_12NM,Three Kings-North Cape,Winter,Cumulative_Intensity,0.651125042450734,0.00241692549129577,1997,0.00943512139231575,0,0.526658305249448,0.7693565885997949,0.507976231590955,Inf
Region x Season_12NM,Three Kings-North Cape,Spring,Number_MHW_days,0,0.153560290156911,2012,0.32457554494705,0,0.448311599135162,18.3333333333333,0.0879614743080801,Inf
Region x Season_12NM,Three Kings-North Cape,Spring,Nevents,0,0.160660174953421,1997,0.377655244490405,0,0.0204555958056565,0,0.418340672565572,NA
Region x Season_12NM,Three Kings-North Cape,Spring,Mean_Intensity,0,0.108742070461691,2012,0.121490416894221,0,0.263825139594099,0.6441513424397061,0.126849294015145,Inf
Region x Season_12NM,Three Kings-North Cape,Spring,Maximum_Intensity,0,0.160971938833059,2012,0.22218134614896,0,0.263825139594099,1.5067781592474998,0.0593144064703545,Inf
Region x Season_12NM,Three Kings-North Cape,Spring,Cumulative_Intensity,0,0.153560290156911,2012,0.32457554494705,0,0.448311599135162,24.4690844141642,0.0879614743080801,Inf
Region x Season_12NM,Northeastern New Zealand,Summer,Number_MHW_days,3.29599761051374,0.00472823473535799,2014,0.0368070368228742,0.21889400921659,0.640913876492895,38.2142857142857,0.265510388953874,174.5789473684209
Region x Season_12NM,Northeastern New Zealand,Summer,Nevents,0.308255517826825,0.00422848757624406,2009,0.044458714572896,0.0556835637480799,0.592968022481833,1.2949046920821101,0.198449303592012,23.254702194357332
Region x Season_12NM,Northeastern New Zealand,Summer,Mean_Intensity,0.0583497278924409,0.088319123868605,2014,0.198069083058262,0,0.876447799979281,0.67181714899195,0.536186771900174,Inf
Region x Season_12NM,Northeastern New Zealand,Summer,Maximum_Intensity,0.171083255175446,0.102197818566899,2014,0.176057561602557,-0.015065224231256499,0.732318998548053,1.29046078667589,0.386476230771233,-85.65825286546435
Region x Season_12NM,Northeastern New Zealand,Summer,Cumulative_Intensity,4.89570767716439,0.00630275674332369,2014,0.0368070368228742,0.221040718269348,0.755840443107357,83.9892192363739,0.173546221787853,379.9717079005746
Region x Season_12NM,Northeastern New Zealand,Autumn,Number_MHW_days,3.25842030360531,2.07599720367027e-5,1994,0.00357680352949921,0,0.738591001880065,5.34674154368552,0.02068852820925,Inf
Region x Season_12NM,Northeastern New Zealand,Autumn,Nevents,0.272565136476427,9.05962199417839e-5,1994,0.00412875385027144,0,0.867480283180017,0.32258064516129,0.0658047271259802,Inf
Region x Season_12NM,Northeastern New Zealand,Autumn,Mean_Intensity,0.129967184351867,6.335482192947e-4,1994,0.00573404234439216,0,0.738591001880065,0.053727407226130196,0.268225777221084,Inf
Region x Season_12NM,Northeastern New Zealand,Autumn,Maximum_Intensity,0.301054598672739,2.15106727847392e-4,1994,0.00393662277192948,0,0.738591001880065,0.11146356680421901,0.154594623147442,Inf
Region x Season_12NM,Northeastern New Zealand,Autumn,Cumulative_Intensity,3.33571213357987,3.68796141629497e-5,1994,0.00357680352949921,0,0.738591001880065,5.335717893249679,0.0361095883777059,Inf
Region x Season_12NM,Northeastern New Zealand,Winter,Number_MHW_days,0.634408602150538,0.00939911052631108,1997,0.0172233894740792,0,1,0.197580645161291,0.906987963436573,Inf
Region x Season_12NM,Northeastern New Zealand,Winter,Nevents,0.08064516129032259,0.0122565927251194,1997,0.0172233894740792,0,1,0,1,NA
Region x Season_12NM,Northeastern New Zealand,Winter,Mean_Intensity,0.0565610029193404,0.040884264314321,1994,0.00689005652430918,0,0.361940915347264,-0.0263682681662173,0.501454564055363,-Inf
Region x Season_12NM,Northeastern New Zealand,Winter,Maximum_Intensity,0.07572100742394319,0.048359590404823,1996,0.0107662985677804,0,1,-0.0505655389507054,0.260846657020505,-Inf
Region x Season_12NM,Northeastern New Zealand,Winter,Cumulative_Intensity,0.50900090098543,0.00791294080996981,1997,0.0112464081375155,0,0.961447807171676,-0.0121007433860531,1,-Inf
Region x Season_12NM,Northeastern New Zealand,Spring,Number_MHW_days,0.238269794721408,0.114418203331003,1997,0.110274821826928,-0.436827956989247,0.0144480312064598,0.477150537634409,0.557508379805611,-1.092307692307694
Region x Season_12NM,Northeastern New Zealand,Spring,Nevents,0.03125,0.122673192061375,1997,0.113914155462143,-0.0672043010752688,0.0144480312064598,0.0470430107526881,0.588978344416033,-0.6999999999999992
Region x Season_12NM,Northeastern New Zealand,Spring,Mean_Intensity,0.07066209817706551,0.0769683697473808,1997,0.170869901934642,-0.862249851795487,0.00815475433737766,0.155605670030879,0.16628205897989,-0.1804647106715727
